id,tour_id,content,language,rating,reviewer_name,created_at
912,229,"Tour Hạ Long lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm photography rất rõ.",vi,9.7,Phương Linh,2025-12-01 08:00:00
913,230,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,8.5,Thu Hà,2026-03-02 08:00:00
914,230,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,6.6,Phương Linh,2026-05-30 08:00:00
915,230,"Mình thích phần mountain, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.9,Phương Linh,2026-06-07 08:00:00
916,230,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,8.0,Hoàng Nam,2025-09-05 08:00:00
917,230,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,6.9,Gia Huy,2026-02-26 08:00:00
918,230,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,6.3,Thu Hà,2025-04-13 08:00:00
919,231,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động adventure, đáng cân nhắc.",vi,8.7,Minh Anh,2025-03-03 08:00:00
920,231,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,8.3,Quốc Bảo,2025-11-09 08:00:00
921,231,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.3,Quốc Bảo,2025-01-07 08:00:00
922,231,"Đi Sa Pa khá vui, điểm tham quan đẹp, phù hợp nhóm thích adventure.",vi,8.3,Gia Huy,2025-12-17 08:00:00
923,232,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nightlife, đáng cân nhắc.",vi,9.2,Phương Linh,2026-07-31 08:00:00
924,232,"Mình thích phần nightlife, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Gia Huy,2025-08-21 08:00:00
925,232,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động budget, đáng cân nhắc.",vi,8.9,Minh Anh,2025-05-28 08:00:00
926,233,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,5.8,Phương Linh,2025-05-24 08:00:00
927,233,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Quốc Bảo,2025-03-06 08:00:00
928,233,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,7.8,Gia Huy,2025-06-20 08:00:00
929,234,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,5.4,Thu Hà,2026-06-29 08:00:00
930,234,"Mình thích phần relax, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.3,Phương Linh,2026-03-19 08:00:00
931,234,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích nature.",vi,6.1,Minh Anh,2025-10-20 08:00:00
932,234,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,7.7,Hoàng Nam,2025-09-02 08:00:00
933,235,"Đi Hội An khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,9.7,Thu Hà,2026-01-13 08:00:00
934,235,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,9.6,Quốc Bảo,2026-03-12 08:00:00
935,235,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,9.3,Phương Linh,2025-01-08 08:00:00
936,235,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,10.0,Phương Linh,2025-10-29 08:00:00
937,236,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,10.0,Minh Anh,2025-06-25 08:00:00
938,236,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích relax.",vi,8.5,Quốc Bảo,2025-10-07 08:00:00
939,236,"Mình thích phần adventure, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.5,Thu Hà,2025-12-26 08:00:00
940,237,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,8.7,Minh Anh,2026-05-29 08:00:00
941,237,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,9.9,Phương Linh,2025-10-04 08:00:00
942,237,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm budget rất rõ.",vi,9.6,Phương Linh,2025-11-08 08:00:00
943,238,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,8.7,Minh Anh,2026-06-18 08:00:00
944,238,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.1,Phương Linh,2026-03-07 08:00:00
945,238,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,9.2,Thu Hà,2025-09-16 08:00:00
946,238,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.6,Gia Huy,2026-07-02 08:00:00
947,238,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm romantic rất rõ.",vi,8.5,Hoàng Nam,2025-11-08 08:00:00
948,239,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động water_sports, đáng cân nhắc.",vi,7.2,Quốc Bảo,2025-01-16 08:00:00
949,239,"Tour Huế lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,8.3,Minh Anh,2026-03-15 08:00:00
950,239,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích water_sports.",vi,7.4,Gia Huy,2026-05-11 08:00:00
951,239,"Gia đình mình hài lòng với tour Huế, nhịp đi vừa phải và dễ tham gia.",vi,6.3,Hoàng Nam,2025-11-30 08:00:00
952,239,"Tour Huế lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm photography rất rõ.",vi,6.8,Thu Hà,2025-02-02 08:00:00
953,240,"Gia đình mình hài lòng với tour Cao Bằng, nhịp đi vừa phải và dễ tham gia.",vi,7.3,Quốc Bảo,2025-03-09 08:00:00
954,240,"Tour Cao Bằng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,6.3,Thu Hà,2026-06-24 08:00:00
955,240,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nightlife, đáng cân nhắc.",vi,7.0,Phương Linh,2026-02-01 08:00:00
956,240,"Đi Cao Bằng khá vui, điểm tham quan đẹp, phù hợp nhóm thích culture.",vi,10.0,Hoàng Nam,2026-06-05 08:00:00
957,240,"Đi Cao Bằng khá vui, điểm tham quan đẹp, phù hợp nhóm thích mountain.",vi,6.2,Gia Huy,2026-08-09 08:00:00
